var	Year	ALB	DZA	AGO	ARG	ARM	AUS	AUT	AZE	BHS	BHR	BGD	BLR	BEL	BOL	BWA	BRA	BRN	BGR	BFA	CMR	CAN	CHL	CHN	COL	COG	ZAR	CRI	CIV	HRV	CUB	CYP	CZE	DNK	DOM	ECU	EGY	SLV	EST	ETH	FIN	FRA	GAB	GMB	DEU	GHA	GRC	GTM	GIN	GNB	GUY	HTI	HND	HKG	HUN	ISL	IND	IDN	IRN	IRQ	IRL	ISR	ITA	JAM	JPN	JOR	KAZ	KEN	PRK	KOR	KWT	LVA	LBN	LBR	LBY	LTU	LUX	MDG	MWI	MYS	MLI	MLT	MEX	MDA	MNG	MAR	MOZ	MMR	NAM	NLD	NZL	NIC	NER	NGA	NOR	OMN	PAK	PAN	PNG	PRY	PER	PHL	POL	PRT	QAT	ROM	RUS	SAU	SEN	SRB	SLE	SGP	SVK	SVN	SOM	ZAF	ESP	LKA	SDN	SUR	SWE	CHE	SYR	TWN	TZA	THA	TGO	TTO	TUN	TUR	ARE	UGA	UKR	GBR	USA	URY	VEN	VNM	YEM	ZMB	ZWE
VA	2003	0.75	0.17	0.42	0.71	0.50	1.00	0.92	0.46	0.83	0.63	0.42	0.58	1.00	0.58	0.83	0.75	0.42	0.83	0.54	0.50	1.00	0.67	0.33	0.42	0.25	0.08	0.96	0.25	0.83	0.25	0.92	0.92	1.00	0.67	0.46	0.42	0.58	0.83	0.42	1.00	0.83	0.38	0.54	0.92	0.46	0.88	0.46	0.29	0.33	0.92	0.29	0.58	0.50	1.00	1.00	0.83	0.58	0.67	0.04	1.00	0.71	0.83	0.83	0.92	0.79	0.50	0.71	0.08	0.92	0.67	0.83	0.58	0.17	0.33	0.88	0.92	0.50	0.67	0.58	0.54	1.00	0.75	0.75	0.75	0.75	0.42	0.04	0.83	1.00	1.00	0.67	0.63	0.42	1.00	0.50	0.08	0.92	0.50	0.29	0.83	0.75	1.00	1.00	0.50	0.92	0.71	0.42	0.50	0.67	0.46	0.67	1.00	0.83	0.17	0.79	0.83	0.58	0.29	0.67	0.96	1.00	0.25	0.75	0.67	0.67	0.25	0.75	0.50	0.75	0.58	0.38	0.58	1.00	0.88	0.83	0.38	0.25	0.67	0.75	0.33
VA	2004	0.75	0.63	0.33	0.71	0.50	1.00	0.92	0.46	0.92	0.50	0.46	0.50	1.00	0.58	0.83	0.75	0.46	0.83	0.54	0.63	1.00	0.67	0.33	0.54	0.25	0.08	0.96	0.25	0.88	0.17	0.92	0.96	1.00	0.67	0.46	0.42	0.67	0.83	0.42	1.00	0.92	0.42	0.50	0.96	0.58	0.88	0.83	0.29	0.46	0.75	0.00	0.58	0.63	1.00	1.00	0.83	0.63	0.67	0.04	1.00	0.71	0.96	0.83	0.83	0.79	0.50	0.71	0.08	0.83	0.67	0.83	0.58	0.33	0.33	0.88	1.00	0.50	0.67	0.79	0.54	1.00	0.88	0.75	0.75	0.75	0.50	0.00	0.83	1.00	1.00	0.67	0.63	0.42	1.00	0.50	0.08	0.92	0.50	0.29	0.83	0.71	1.00	1.00	0.50	0.92	0.67	0.46	0.50	0.67	0.58	0.58	1.00	0.83	0.17	0.83	0.92	0.50	0.17	0.67	0.96	1.00	0.25	0.75	0.67	0.67	0.25	0.75	0.50	0.79	0.58	0.38	0.58	1.00	0.83	0.83	0.38	0.33	0.67	0.79	0.33
VA	2005	0.83	0.63	0.33	0.75	0.54	1.00	0.92	0.46	0.92	0.46	0.50	0.33	1.00	0.58	0.83	0.75	0.46	0.88	0.50	0.63	1.00	0.79	0.33	0.54	0.25	0.13	0.96	0.25	0.88	0.17	0.92	0.96	1.00	0.67	0.46	0.46	0.67	0.83	0.42	1.00	0.96	0.42	0.33	1.00	0.67	0.92	0.83	0.29	0.54	0.75	0.00	0.67	0.63	1.00	1.00	0.83	0.63	0.79	0.33	1.00	0.71	0.96	0.83	0.83	0.79	0.58	0.79	0.08	0.83	0.67	0.83	0.58	0.71	0.33	0.88	1.00	0.50	0.67	0.79	0.54	1.00	0.88	0.75	0.75	0.75	0.71	0.00	0.83	1.00	1.00	0.75	0.63	0.50	1.00	0.50	0.17	0.92	0.75	0.29	0.83	0.71	1.00	1.00	0.50	0.92	0.67	0.46	0.46	0.67	0.58	0.58	1.00	0.83	0.17	0.83	0.92	0.50	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.71	0.17	0.75	0.50	0.79	0.58	0.38	0.83	1.00	0.83	0.75	0.38	0.33	0.67	0.79	0.42
VA	2006	0.83	0.63	0.33	0.75	0.54	1.00	0.96	0.46	0.92	0.63	0.46	0.33	1.00	0.75	0.79	0.75	0.46	0.88	0.50	0.63	1.00	0.79	0.33	0.54	0.25	0.17	0.96	0.29	0.88	0.17	0.92	0.96	1.00	0.67	0.46	0.42	0.67	0.83	0.46	1.00	0.96	0.42	0.33	1.00	0.67	0.92	0.83	0.21	0.54	0.75	0.00	0.67	0.63	1.00	1.00	0.83	0.63	0.79	0.33	1.00	0.71	0.96	0.83	0.83	0.79	0.58	0.79	0.08	0.83	0.67	0.83	0.58	0.71	0.33	0.88	1.00	0.50	0.67	0.79	0.54	1.00	0.88	0.75	0.75	0.75	0.71	0.08	0.83	1.00	1.00	0.75	0.63	0.46	1.00	0.50	0.17	0.92	0.75	0.29	0.83	0.71	1.00	1.00	0.50	0.92	0.63	0.46	0.46	0.67	0.58	0.58	1.00	0.92	0.17	0.83	0.92	0.50	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.67	0.21	0.75	0.50	0.67	0.58	0.38	0.88	1.00	0.83	0.75	0.38	0.33	0.67	0.75	0.42
VA	2007	0.79	0.63	0.33	0.75	0.58	1.00	0.96	0.46	0.96	0.63	0.38	0.33	1.00	0.67	0.79	0.75	0.46	0.88	0.46	0.63	1.00	0.79	0.38	0.54	0.25	0.17	0.96	0.29	0.88	0.17	0.92	0.96	1.00	0.67	0.50	0.42	0.67	0.88	0.46	1.00	0.96	0.42	0.33	1.00	0.67	0.92	0.67	0.21	0.54	0.75	0.21	0.67	0.63	1.00	1.00	0.83	0.63	0.79	0.33	1.00	0.71	0.96	0.83	0.83	0.67	0.58	0.79	0.08	0.83	0.67	0.83	0.58	0.71	0.33	0.88	1.00	0.50	0.67	0.79	0.54	1.00	0.88	0.67	0.75	0.71	0.71	0.08	0.83	1.00	1.00	0.75	0.63	0.46	1.00	0.50	0.17	0.92	0.75	0.29	0.83	0.71	1.00	1.00	0.50	0.92	0.63	0.46	0.46	0.79	0.58	0.58	1.00	0.88	0.17	0.83	0.92	0.50	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.67	0.21	0.75	0.50	0.58	0.63	0.38	0.88	1.00	0.83	0.75	0.33	0.33	0.67	0.75	0.38
VA	2008	0.83	0.58	0.33	0.75	0.50	1.00	1.00	0.42	0.96	0.63	0.33	0.38	1.00	0.67	0.79	0.75	0.46	0.88	0.46	0.54	1.00	0.79	0.38	0.54	0.25	0.17	0.96	0.29	0.88	0.17	0.92	0.96	1.00	0.67	0.46	0.42	0.63	0.88	0.38	1.00	0.96	0.42	0.33	1.00	0.67	0.92	0.58	0.21	0.50	0.75	0.21	0.63	0.63	1.00	1.00	0.83	0.63	0.79	0.33	1.00	0.71	0.96	0.83	0.83	0.67	0.58	0.75	0.08	0.83	0.67	0.83	0.58	0.71	0.33	0.88	1.00	0.50	0.63	0.79	0.54	1.00	0.88	0.67	0.75	0.71	0.71	0.08	0.83	1.00	1.00	0.67	0.63	0.46	1.00	0.50	0.21	0.92	0.75	0.29	0.83	0.71	1.00	1.00	0.50	0.92	0.58	0.46	0.46	0.79	0.58	0.58	1.00	0.88	0.17	0.83	0.92	0.50	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.67	0.21	0.75	0.50	0.58	0.63	0.38	0.88	1.00	0.83	0.75	0.29	0.33	0.67	0.75	0.33
VA	2009	0.83	0.54	0.33	0.75	0.50	1.00	1.00	0.42	0.96	0.63	0.54	0.38	1.00	0.58	0.79	0.75	0.46	0.88	0.46	0.50	1.00	0.79	0.38	0.54	0.25	0.17	0.96	0.29	0.88	0.13	0.92	0.96	1.00	0.67	0.42	0.42	0.63	0.88	0.38	1.00	0.96	0.38	0.33	1.00	0.67	0.92	0.58	0.17	0.50	0.75	0.21	0.58	0.63	1.00	1.00	0.83	0.63	0.75	0.33	1.00	0.71	0.96	0.83	0.83	0.67	0.58	0.75	0.08	0.83	0.67	0.83	0.58	0.71	0.33	0.88	1.00	0.46	0.63	0.79	0.54	1.00	0.88	0.67	0.75	0.71	0.71	0.08	0.83	1.00	1.00	0.58	0.58	0.46	1.00	0.50	0.25	0.92	0.67	0.29	0.79	0.71	1.00	1.00	0.50	0.92	0.58	0.50	0.42	0.79	0.58	0.58	1.00	0.88	0.17	0.83	0.92	0.50	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.67	0.21	0.75	0.50	0.58	0.63	0.38	0.88	1.00	0.83	0.75	0.29	0.33	0.63	0.75	0.33
VA	2010	0.83	0.54	0.33	0.75	0.50	1.00	1.00	0.42	0.96	0.63	0.50	0.38	1.00	0.54	0.79	0.75	0.46	0.88	0.46	0.50	0.96	0.79	0.38	0.54	0.25	0.17	0.96	0.38	0.88	0.13	0.92	0.96	1.00	0.67	0.42	0.33	0.63	0.88	0.33	1.00	0.96	0.38	0.33	1.00	0.67	0.92	0.58	0.21	0.46	0.75	0.21	0.63	0.63	0.96	1.00	0.83	0.63	0.75	0.38	1.00	0.71	0.96	0.83	0.83	0.67	0.58	0.79	0.08	0.83	0.67	0.83	0.58	0.71	0.33	0.88	1.00	0.46	0.63	0.79	0.54	1.00	0.88	0.67	0.75	0.71	0.67	0.08	0.83	1.00	1.00	0.54	0.42	0.46	1.00	0.50	0.38	0.92	0.63	0.29	0.79	0.67	1.00	1.00	0.50	0.92	0.58	0.50	0.42	0.79	0.58	0.58	1.00	0.88	0.17	0.83	0.92	0.42	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.63	0.17	0.75	0.50	0.54	0.63	0.38	0.83	1.00	0.83	0.75	0.29	0.38	0.63	0.75	0.33
VA	2011	0.83	0.54	0.38	0.75	0.50	1.00	1.00	0.42	0.96	0.63	0.50	0.38	1.00	0.54	0.71	0.75	0.46	0.88	0.42	0.46	0.96	0.79	0.38	0.54	0.25	0.17	0.96	0.38	0.88	0.13	0.92	0.96	1.00	0.67	0.42	0.25	0.63	0.88	0.29	1.00	0.96	0.33	0.33	1.00	0.67	0.92	0.63	0.25	0.46	0.75	0.21	0.63	0.63	0.96	1.00	0.83	0.63	0.63	0.38	1.00	0.71	0.96	0.83	0.83	0.63	0.54	0.79	0.08	0.79	0.67	0.83	0.58	0.67	0.46	0.88	1.00	0.46	0.63	0.75	0.54	1.00	0.83	0.67	0.75	0.75	0.67	0.25	0.83	1.00	1.00	0.54	0.42	0.46	1.00	0.58	0.38	0.92	0.63	0.29	0.79	0.67	1.00	1.00	0.50	0.92	0.54	0.50	0.38	0.79	0.58	0.58	1.00	0.88	0.17	0.83	0.92	0.42	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.54	0.17	0.75	0.50	0.50	0.63	0.38	0.83	1.00	0.83	0.71	0.29	0.38	0.54	0.75	0.33
VA	2012	0.83	0.54	0.38	0.71	0.50	1.00	1.00	0.42	0.96	0.58	0.50	0.33	1.00	0.54	0.71	0.75	0.46	0.88	0.46	0.46	1.00	0.79	0.38	0.54	0.25	0.17	0.96	0.38	0.88	0.13	0.92	0.96	1.00	0.67	0.42	0.21	0.63	0.88	0.29	1.00	0.96	0.33	0.33	1.00	0.67	0.92	0.63	0.21	0.38	0.75	0.29	0.63	0.63	0.96	1.00	0.83	0.63	0.58	0.38	1.00	0.71	0.96	0.83	0.83	0.63	0.54	0.79	0.08	0.79	0.67	0.83	0.58	0.67	0.42	0.88	1.00	0.42	0.63	0.75	0.46	1.00	0.79	0.67	0.75	0.71	0.67	0.33	0.83	1.00	1.00	0.50	0.42	0.46	1.00	0.58	0.38	0.88	0.63	0.29	0.79	0.67	1.00	0.96	0.50	0.92	0.50	0.50	0.54	0.79	0.58	0.58	1.00	0.88	0.17	0.83	0.92	0.42	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.54	0.17	0.75	0.50	0.50	0.63	0.38	0.83	1.00	0.83	0.71	0.29	0.38	0.54	0.75	0.33
VA	2013	0.83	0.54	0.38	0.71	0.50	1.00	1.00	0.38	0.96	0.54	0.50	0.33	1.00	0.54	0.71	0.75	0.46	0.88	0.46	0.42	1.00	0.79	0.38	0.54	0.25	0.17	0.96	0.38	0.88	0.13	0.92	0.96	1.00	0.67	0.42	0.25	0.63	0.88	0.29	1.00	0.96	0.33	0.33	1.00	0.67	0.92	0.63	0.21	0.42	0.75	0.25	0.67	0.63	0.96	1.00	0.83	0.63	0.63	0.33	1.00	0.71	0.96	0.83	0.83	0.63	0.54	0.75	0.08	0.79	0.67	0.83	0.58	0.67	0.42	0.88	1.00	0.42	0.63	0.75	0.46	1.00	0.79	0.67	0.75	0.71	0.67	0.33	0.83	1.00	1.00	0.50	0.42	0.46	1.00	0.58	0.54	0.92	0.63	0.29	0.79	0.67	1.00	0.96	0.50	0.92	0.50	0.50	0.54	0.79	0.58	0.58	1.00	0.88	0.21	0.83	0.92	0.42	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.54	0.17	0.75	0.54	0.46	0.63	0.38	0.83	1.00	0.83	0.71	0.29	0.38	0.58	0.75	0.33
VA	2014	0.83	0.50	0.38	0.71	0.50	1.00	1.00	0.38	0.96	0.54	0.50	0.33	1.00	0.54	0.71	0.75	0.46	0.88	0.42	0.42	1.00	0.79	0.38	0.54	0.25	0.17	0.96	0.38	0.88	0.13	0.92	0.96	1.00	0.67	0.38	0.25	0.63	0.88	0.29	1.00	0.96	0.33	0.33	1.00	0.67	0.92	0.63	0.21	0.46	0.75	0.29	0.63	0.63	0.96	1.00	0.83	0.54	0.63	0.33	1.00	0.71	0.96	0.83	0.83	0.63	0.54	0.75	0.08	0.79	0.67	0.83	0.58	0.67	0.42	0.88	1.00	0.42	0.58	0.75	0.46	1.00	0.63	0.67	0.75	0.71	0.67	0.33	0.83	1.00	1.00	0.46	0.42	0.46	1.00	0.58	0.50	0.92	0.63	0.29	0.79	0.67	1.00	0.96	0.50	0.92	0.50	0.50	0.54	0.79	0.58	0.58	1.00	0.88	0.21	0.83	0.92	0.42	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.42	0.17	0.75	0.71	0.50	0.63	0.38	0.83	1.00	0.83	0.71	0.29	0.38	0.58	0.75	0.33
VA	2015	0.83	0.50	0.38	0.71	0.50	1.00	1.00	0.38	0.96	0.54	0.50	0.33	1.00	0.54	0.71	0.75	0.46	0.88	0.58	0.42	1.00	0.79	0.38	0.54	0.50	0.29	0.96	0.38	0.88	0.17	0.92	0.96	1.00	0.67	0.38	0.25	0.63	0.88	0.29	1.00	0.96	0.33	0.33	1.00	0.67	0.92	0.63	0.21	0.50	0.75	0.29	0.58	0.63	0.96	1.00	0.83	0.54	0.63	0.33	1.00	0.71	0.96	0.83	0.83	0.63	0.54	0.75	0.08	0.79	0.67	0.83	0.58	0.67	0.42	0.88	1.00	0.42	0.58	0.75	0.46	1.00	0.58	0.67	0.75	0.71	0.67	0.33	0.83	1.00	1.00	0.46	0.42	0.54	1.00	0.58	0.50	0.92	0.63	0.29	0.79	0.67	1.00	0.96	0.50	0.92	0.50	0.58	0.54	0.79	0.54	0.58	1.00	0.88	0.21	0.83	0.92	0.58	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.42	0.38	0.75	0.71	0.50	0.63	0.38	0.83	1.00	0.83	0.71	0.29	0.38	0.42	0.75	0.33
VA	2016	0.83	0.54	0.38	0.71	0.50	1.00	1.00	0.38	0.96	0.54	0.50	0.33	1.00	0.54	0.71	0.75	0.46	0.88	0.58	0.42	1.00	0.79	0.38	0.58	0.50	0.29	0.96	0.50	0.88	0.17	0.92	0.96	1.00	0.67	0.38	0.25	0.63	0.88	0.29	1.00	0.92	0.33	0.38	1.00	0.67	0.92	0.63	0.25	0.50	0.75	0.29	0.58	0.63	0.96	1.00	0.83	0.54	0.63	0.33	1.00	0.71	0.96	0.83	0.83	0.63	0.54	0.75	0.08	0.79	0.67	0.83	0.54	0.67	0.42	0.88	1.00	0.42	0.58	0.75	0.46	1.00	0.58	0.67	0.75	0.71	0.67	0.46	0.83	1.00	1.00	0.42	0.42	0.54	1.00	0.58	0.50	0.92	0.63	0.29	0.79	0.63	1.00	0.96	0.50	0.92	0.50	0.58	0.54	0.79	0.54	0.58	1.00	0.88	0.33	0.83	0.92	0.58	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.38	0.38	0.75	0.71	0.46	0.63	0.38	0.83	1.00	0.83	0.71	0.29	0.38	0.42	0.75	0.33
VA	2017	0.83	0.50	0.38	0.71	0.50	1.00	1.00	0.38	0.96	0.54	0.54	0.33	1.00	0.54	0.71	0.75	0.46	0.88	0.58	0.42	1.00	0.79	0.38	0.58	0.46	0.29	0.96	0.54	0.88	0.17	0.92	0.92	1.00	0.67	0.38	0.33	0.63	0.88	0.29	1.00	0.92	0.33	0.46	1.00	0.67	0.92	0.63	0.25	0.50	0.75	0.38	0.58	0.63	0.96	1.00	0.83	0.54	0.63	0.33	1.00	0.71	0.96	0.83	0.83	0.58	0.54	0.71	0.08	0.79	0.67	0.83	0.54	0.67	0.42	0.88	1.00	0.42	0.58	0.75	0.46	1.00	0.58	0.67	0.75	0.71	0.67	0.38	0.83	1.00	1.00	0.42	0.42	0.54	1.00	0.58	0.50	0.92	0.63	0.29	0.79	0.58	0.96	0.96	0.50	0.92	0.50	0.58	0.54	0.79	0.54	0.58	1.00	0.88	0.33	0.83	0.92	0.58	0.17	0.71	0.96	1.00	0.25	0.75	0.67	0.38	0.42	0.75	0.71	0.42	0.63	0.38	0.83	1.00	0.83	0.71	0.25	0.38	0.42	0.75	0.33
VA	2018	0.83	0.50	0.38	0.71	0.63	1.00	1.00	0.38	0.96	0.50	0.54	0.33	1.00	0.54	0.71	0.75	0.46	0.88	0.58	0.42	1.00	0.79	0.38	0.58	0.46	0.29	0.96	0.58	0.88	0.17	0.92	0.92	1.00	0.63	0.38	0.29	0.63	0.88	0.38	1.00	0.92	0.42	0.50	1.00	0.67	0.92	0.67	0.33	0.50	0.71	0.38	0.58	0.63	0.92	1.00	0.83	0.54	0.58	0.33	1.00	0.71	0.96	0.75	0.83	0.58	0.54	0.71	0.08	0.79	0.67	0.83	0.54	0.67	0.42	0.88	1.00	0.42	0.58	0.75	0.46	1.00	0.58	0.67	0.75	0.71	0.67	0.38	0.83	1.00	1.00	0.42	0.42	0.54	1.00	0.58	0.46	0.92	0.63	0.29	0.79	0.58	0.96	0.96	0.50	0.92	0.50	0.58	0.54	0.79	0.58	0.58	1.00	0.88	0.33	0.83	0.92	0.58	0.17	0.67	0.96	1.00	0.25	0.75	0.63	0.38	0.42	0.75	0.67	0.38	0.63	0.38	0.83	1.00	0.83	0.71	0.25	0.38	0.42	0.75	0.33
VA	2019	0.83	0.42	0.38	0.71	0.63	1.00	1.00	0.38	0.96	0.50	0.54	0.33	1.00	0.46	0.75	0.75	0.46	0.88	0.58	0.38	1.00	0.79	0.38	0.58	0.46	0.38	0.96	0.54	0.88	0.33	0.92	0.92	1.00	0.63	0.42	0.29	0.63	0.88	0.42	1.00	0.92	0.42	0.50	1.00	0.67	0.92	0.67	0.29	0.58	0.71	0.33	0.58	0.58	0.92	1.00	0.83	0.58	0.58	0.42	1.00	0.71	0.96	0.75	0.83	0.58	0.63	0.71	0.08	0.79	0.67	0.83	0.54	0.67	0.42	0.88	1.00	0.42	0.67	0.75	0.46	1.00	0.58	0.67	0.75	0.71	0.71	0.38	0.83	1.00	1.00	0.42	0.42	0.54	1.00	0.58	0.46	0.92	0.63	0.29	0.79	0.63	0.92	0.96	0.50	0.92	0.54	0.58	0.58	0.79	0.58	0.58	1.00	0.88	0.33	0.83	0.92	0.58	0.33	0.67	0.96	1.00	0.25	0.75	0.54	0.38	0.42	0.75	0.71	0.42	0.63	0.38	0.83	1.00	0.83	0.71	0.25	0.38	0.42	0.75	0.33
VA	2020	0.75	0.42	0.46	0.71	0.63	1.00	1.00	0.38	0.96	0.50	0.54	0.33	1.00	0.46	0.75	0.71	0.46	0.88	0.58	0.38	1.00	0.79	0.38	0.58	0.46	0.38	0.96	0.50	0.88	0.38	0.92	0.92	1.00	0.63	0.42	0.25	0.63	0.88	0.42	1.00	0.92	0.42	0.50	1.00	0.67	0.92	0.67	0.29	0.63	0.71	0.29	0.54	0.54	0.92	1.00	0.83	0.58	0.58	0.46	1.00	0.71	0.96	0.75	0.83	0.54	0.67	0.71	0.08	0.79	0.67	0.83	0.54	0.67	0.42	0.88	1.00	0.42	0.71	0.75	0.38	1.00	0.58	0.71	0.79	0.71	0.71	0.46	0.83	1.00	1.00	0.38	0.42	0.54	1.00	0.63	0.46	0.92	0.63	0.29	0.79	0.58	0.92	1.00	0.50	0.92	0.54	0.63	0.58	0.75	0.58	0.58	1.00	0.88	0.33	0.83	0.92	0.58	0.33	0.67	0.96	1.00	0.25	0.75	0.54	0.38	0.42	0.79	0.71	0.42	0.63	0.38	0.83	1.00	0.79	0.71	0.29	0.38	0.42	0.75	0.33
